entry,modelname,name,race_id,gender,unique_voice_name
16361,Character\Human\Male\HumanMale.mdx,Commander Thomas Helleran,1,0,HumanMale
16362,Character\BloodElf\Male\BloodElfMale.mdx,Runewarden Deryan,10,0,BloodElfMale
16376,Character\Dwarf\Male\DwarfMale.mdx,Craftsman Wilhelm,3,0,DwarfMale
16381,Character\NightElf\Male\NightElfMale.mdx,Archmage Tarsis Kir-Moldir,4,0,NightElfMale
16384,Character\Scourge\Male\ScourgeMale.mdx,Argent Dawn Initiate,5,0,ScourgeMale
16384,Character\Scourge\Female\ScourgeFemale.mdx,Argent Dawn Initiate,5,1,ScourgeFemale
16388,Character\Human\Male\HumanMale.mdx,Koren,1,0,HumanMale
16395,Character\Human\Male\HumanMale.mdx,Argent Dawn Paladin,1,0,HumanMale
16395,Character\Human\Female\HumanFemale.mdx,Argent Dawn Paladin,1,1,HumanFemale
16397,Character\BloodElf\Male\BloodElfMale.mdx,Ardeyn Riverwind,10,0,BloodElfMale
16399,Character\Human\Male\HumanMale.mdx,Bloodsail Traitor,1,0,HumanMale
16399,Character\Human\Female\HumanFemale.mdx,Bloodsail Traitor,1,1,HumanFemale
16416,Character\Goblin\Male\GoblinMale.mdx,Bronn Fitzwrench,9,0,GoblinMale
16417,Character\Goblin\Male\GoblinMale.mdx,Rumsen Fizzlebrack,9,0,GoblinMale
16418,Character\Goblin\Female\GoblinFemale.mdx,Mupsi Shacklefridd,9,1,GoblinFemale
16426,Character\Human\Male\HumanMale.mdx,Bennett,1,0,HumanMale
16431,Creature\QuestObjects\Creature_ScourgeCrystalDamaged.mdx,Cracked Necrotic Crystal,5,-1,Creature_ScourgeCrystalDamaged
16433,Character\Human\Male\HumanMale.mdx,Argent Dawn Crusader,1,0,HumanMale
16433,Character\Human\Female\HumanFemale.mdx,Argent Dawn Crusader,1,1,HumanFemale
16434,Character\Human\Male\HumanMale.mdx,Argent Dawn Champion,1,0,HumanMale
16434,Character\Human\Female\HumanFemale.mdx,Argent Dawn Champion,1,1,HumanFemale
16435,Character\Scourge\Male\ScourgeMale.mdx,Argent Dawn Cleric,5,0,ScourgeMale
16435,Character\Scourge\Female\ScourgeFemale.mdx,Argent Dawn Cleric,5,1,ScourgeFemale
16436,Character\Scourge\Male\ScourgeMale.mdx,Argent Dawn Priest,5,0,ScourgeMale
16436,Character\Scourge\Female\ScourgeFemale.mdx,Argent Dawn Priest,5,1,ScourgeFemale
16439,Character\Human\Male\HumanMale.mdx,Fairbanks Transformed,1,0,HumanMale
16458,Character\NightElf\Female\NightElfFemale.mdx,Innkeeper Faralia,4,1,NightElfFemale
16462,Character\BloodElf\Male\BloodElfMale.mdx,Ranger Krenn'an,10,0,BloodElfMale
16463,Character\BloodElf\Female\BloodElfFemale.mdx,Farstrider Solanna,10,1,BloodElfFemale
16464,Character\Scourge\Male\ScourgeMale.mdx,Apothecary Venustus,5,0,ScourgeMale
16475,Character\Draenei\Male\DraeneiMale.mdx,Megelon,11,0,DraeneiMale
16476,Character\Draenei\Female\DraeneiFemale.mdx,Jaeleil,11,1,DraeneiFemale
16477,Character\Draenei\Male\DraeneiMale.mdx,Proenitus,11,0,DraeneiMale
16478,Character\Human\Male\HumanMale.mdx,Lieutenant Orrin,1,0,HumanMale
16480,Character\BloodElf\Male\BloodElfMale.mdx,Apprentice Vor'el,10,0,BloodElfMale
16484,Character\Human\Male\HumanMale.mdx,Lieutenant Nevell,1,0,HumanMale
16490,Character\Human\Female\HumanFemale.mdx,Lieutenant Lisande,1,1,HumanFemale
16493,Character\Dwarf\Male\DwarfMale.mdx,Lieutenant Dagel,3,0,DwarfMale
16494,Character\Orc\Male\OrcMale.mdx,Lieutenant Rukag,2,0,OrcMale
16495,Character\Orc\Female\OrcFemale.mdx,Lieutenant Beitha,2,1,OrcFemale
16499,Character\Draenei\Female\DraeneiFemale.mdx,Keilnei,11,1,DraeneiFemale
16500,Character\Draenei\Female\DraeneiFemale.mdx,Valaatu,11,1,DraeneiFemale
16501,Character\Draenei\Male\DraeneiMale.mdx,Aurelon,11,0,DraeneiMale
16502,Character\Draenei\Male\DraeneiMale.mdx,Zalduun,11,0,DraeneiMale
16503,Character\Draenei\Male\DraeneiMale.mdx,Kore,11,0,DraeneiMale
16514,Character\Draenei\Female\DraeneiFemale.mdx,Botanist Taerix,11,1,DraeneiFemale
16519,Character\Orc\Female\OrcFemale.mdx,Shadowy Executioner,2,1,OrcFemale
16519,Character\Human\Male\HumanMale.mdx,Shadowy Executioner,1,0,HumanMale
16519,Character\Human\Female\HumanFemale.mdx,Shadowy Executioner,1,1,HumanFemale
16519,Character\Troll\Female\TrollFemale.mdx,Shadowy Executioner,8,1,TrollFemale
16531,Creature\QuestObjects\Creature_ScourgeCrystalDamaged.mdx,Faint Necrotic Crystal,5,-1,Creature_ScourgeCrystalDamaged
16535,Character\Draenei\Male\DraeneiMale.mdx,Vindicator Aldar,11,0,DraeneiMale
16543,Character\Human\Male\HumanMale.mdx,Garon Hutchins,1,0,HumanMale
16546,Character\Draenei\Male\DraeneiMale.mdx,Tolaan,11,0,DraeneiMale
16551,Character\Draenei\Male\DraeneiMale.mdx,Technician Dyvuun,11,0,DraeneiMale
16553,Character\Draenei\Female\DraeneiFemale.mdx,Caregiver Chellan,11,1,DraeneiFemale
16554,Character\Draenei\Male\DraeneiMale.mdx,Aeun,11,0,DraeneiMale
16568,Character\BloodElf\Female\BloodElfFemale.mdx,Tandrine,10,1,BloodElfFemale
16574,Character\Tauren\Female\TaurenFemale.mdx,Far Seer Regulkut,6,1,TaurenFemale
16575,Character\Troll\Male\TrollMale.mdx,Shadow Hunter Ty'jin,8,0,TrollMale
16576,Character\Orc\Male\OrcMale.mdx,Overlord Hun Maimfist,2,0,OrcMale
16577,Character\BloodElf\Male\BloodElfMale.mdx,Martik Tor'seldori,10,0,BloodElfMale
16583,Character\Orc\Male\OrcMale.mdx,Rohok,2,0,OrcMale
16584,Character\Orc\Male\OrcMale.mdx,Watch Commander Krunk,2,0,OrcMale
16586,Character\Tauren\Male\TaurenMale.mdx,Huntsman Torf Angerhoof,6,0,TaurenMale
16587,Character\Tauren\Male\TaurenMale.mdx,Barley,6,0,TaurenMale
16588,Character\Scourge\Male\ScourgeMale.mdx,Apothecary Antonivich,5,0,ScourgeMale
16601,Character\BloodElf\Male\BloodElfMale.mdx,Dying Blood Elf,10,0,BloodElfMale
16602,Character\Scourge\Male\ScourgeMale.mdx,Floyd Pinkus,5,0,ScourgeMale
16615,Character\BloodElf\Female\BloodElfFemale.mdx,Novia,10,1,BloodElfFemale
16634,Character\BloodElf\Male\BloodElfMale.mdx,Dolothos,10,0,BloodElfMale
16646,Character\BloodElf\Male\BloodElfMale.mdx,Alamma,10,0,BloodElfMale
16647,Character\BloodElf\Female\BloodElfFemale.mdx,Talionia,10,1,BloodElfFemale
16648,Character\BloodElf\Male\BloodElfMale.mdx,Zanien,10,0,BloodElfMale
16649,Character\BloodElf\Male\BloodElfMale.mdx,Torian,10,0,BloodElfMale
16651,Character\BloodElf\Female\BloodElfFemale.mdx,Zaedana,10,1,BloodElfFemale
16652,Character\BloodElf\Male\BloodElfMale.mdx,Quithas,10,0,BloodElfMale
16653,Character\BloodElf\Male\BloodElfMale.mdx,Inethven,10,0,BloodElfMale
16654,Character\BloodElf\Female\BloodElfFemale.mdx,Narinth,10,1,BloodElfFemale
16655,Character\Tauren\Female\TaurenFemale.mdx,Harene Plainwalker,6,1,TaurenFemale
16658,Character\BloodElf\Male\BloodElfMale.mdx,Aldrae,10,0,BloodElfMale
16659,Character\BloodElf\Male\BloodElfMale.mdx,Lotheolan,10,0,BloodElfMale
16660,Character\BloodElf\Female\BloodElfFemale.mdx,Belestra,10,1,BloodElfFemale
16662,Character\BloodElf\Male\BloodElfMale.mdx,Alestus,10,0,BloodElfMale
16663,Character\BloodElf\Male\BloodElfMale.mdx,Belil,10,0,BloodElfMale
16665,Character\BloodElf\Male\BloodElfMale.mdx,Paniar,10,0,BloodElfMale
16669,Character\BloodElf\Male\BloodElfMale.mdx,Bemarrin,10,0,BloodElfMale
16672,Character\BloodElf\Female\BloodElfFemale.mdx,Tana,10,1,BloodElfFemale
16673,Character\BloodElf\Male\BloodElfMale.mdx,Oninath,10,0,BloodElfMale
16674,Character\BloodElf\Female\BloodElfFemale.mdx,Zandine,10,1,BloodElfFemale
16675,Character\BloodElf\Male\BloodElfMale.mdx,Halthenis,10,0,BloodElfMale
16679,Character\BloodElf\Male\BloodElfMale.mdx,Osselan,10,0,BloodElfMale
16680,Character\BloodElf\Male\BloodElfMale.mdx,Ithelis,10,0,BloodElfMale
16681,Character\BloodElf\Male\BloodElfMale.mdx,Champion Bachi,10,0,BloodElfMale
16684,Character\BloodElf\Male\BloodElfMale.mdx,Zelanis,10,0,BloodElfMale
16685,Character\BloodElf\Female\BloodElfFemale.mdx,Elara,10,1,BloodElfFemale
16686,Character\BloodElf\Male\BloodElfMale.mdx,Nerisen,10,0,BloodElfMale
16703,Character\BloodElf\Male\BloodElfMale.mdx,Amin,10,0,BloodElfMale
16710,Character\Draenei\Male\DraeneiMale.mdx,Kellag,11,0,DraeneiMale
16712,Character\Draenei\Male\DraeneiMale.mdx,Ganaar,11,0,DraeneiMale
16721,Character\NightElf\Male\NightElfMale.mdx,Shalannius,4,0,NightElfMale
16723,Character\Draenei\Male\DraeneiMale.mdx,Lucc,11,0,DraeneiMale
16727,Character\Draenei\Male\DraeneiMale.mdx,Padaar,11,0,DraeneiMale
16729,Character\Draenei\Male\DraeneiMale.mdx,Refik,11,0,DraeneiMale
16731,Character\Draenei\Female\DraeneiFemale.mdx,Nus,11,1,DraeneiFemale
16733,Character\Draenei\Male\DraeneiMale.mdx,Exodar Peacekeeper,11,0,DraeneiMale
16733,Character\Draenei\Female\DraeneiFemale.mdx,Exodar Peacekeeper,11,1,DraeneiFemale
16734,Character\Draenei\Male\DraeneiMale.mdx,Funaam,11,0,DraeneiMale
16736,Character\Draenei\Male\DraeneiMale.mdx,Cemmorhan,11,0,DraeneiMale
16738,Character\Draenei\Male\DraeneiMale.mdx,Deremiis,11,0,DraeneiMale
16739,Character\Draenei\Male\DraeneiMale.mdx,Caregiver Breel,11,0,DraeneiMale
16749,Character\Draenei\Female\DraeneiFemale.mdx,Edirah,11,1,DraeneiFemale
16752,Character\Draenei\Male\DraeneiMale.mdx,Muaat,11,0,DraeneiMale
16755,Character\Draenei\Female\DraeneiFemale.mdx,Lunaraa,11,1,DraeneiFemale
16756,Character\Draenei\Male\DraeneiMale.mdx,Caedmos,11,0,DraeneiMale
16761,Character\Draenei\Male\DraeneiMale.mdx,Baatun,11,0,DraeneiMale
16763,Character\Draenei\Female\DraeneiFemale.mdx,Remere,11,1,DraeneiFemale
16766,Character\Draenei\Female\DraeneiFemale.mdx,Issca,11,1,DraeneiFemale
16768,Character\Draenei\Female\DraeneiFemale.mdx,Nurguni,11,1,DraeneiFemale
16771,Character\Draenei\Male\DraeneiMale.mdx,Ahonan,11,0,DraeneiMale
16774,Character\Draenei\Female\DraeneiFemale.mdx,Erett,11,1,DraeneiFemale
16780,Character\BloodElf\Male\BloodElfMale.mdx,Drathen,10,0,BloodElfMale
16781,Character\Human\Female\HumanFemale.mdx,Midsummer Celebrant,1,1,HumanFemale
16781,Character\Dwarf\Male\DwarfMale.mdx,Midsummer Celebrant,3,0,DwarfMale
16781,Character\Goblin\Female\GoblinFemale.mdx,Midsummer Celebrant,9,1,GoblinFemale
16781,Character\Tauren\Male\TaurenMale.mdx,Midsummer Celebrant,6,0,TaurenMale
16786,Character\Human\Male\HumanMale.mdx,Argent Quartermaster,1,0,HumanMale
16787,Character\Troll\Female\TrollFemale.mdx,Argent Outfitter,8,1,TrollFemale
16788,Character\Tauren\Female\TaurenFemale.mdx,Festival Flamekeeper,6,1,TaurenFemale
16788,Character\Troll\Male\TrollMale.mdx,Festival Flamekeeper,8,0,TrollMale
16788,Character\Human\Female\HumanFemale.mdx,Festival Flamekeeper,1,1,HumanFemale
16788,Character\Dwarf\Male\DwarfMale.mdx,Festival Flamekeeper,3,0,DwarfMale
16789,Character\BloodElf\Male\BloodElfMale.mdx,Ranger Captain Venn'ren,10,0,BloodElfMale
16790,Character\BloodElf\Female\BloodElfFemale.mdx,Falconer Drenna Riverwind,10,1,BloodElfFemale
16791,Character\BloodElf\Male\BloodElfMale.mdx,Ryathen the Somber,10,0,BloodElfMale
16792,Character\BloodElf\Male\BloodElfMale.mdx,Arcanist Calesthris Dawnstar,10,0,BloodElfMale
16793,Character\BloodElf\Female\BloodElfFemale.mdx,Magistrix Carinda,10,1,BloodElfFemale
16794,Character\Scourge\Male\ScourgeMale.mdx,Apothecary Azethen,5,0,ScourgeMale
16796,Character\Draenei\Male\DraeneiMale.mdx,Amaan the Wise,11,0,DraeneiMale
16797,Character\Draenei\Female\DraeneiFemale.mdx,Scout Vanura,11,1,DraeneiFemale
16798,Character\Draenei\Female\DraeneiFemale.mdx,Provisioner Anir,11,1,DraeneiFemale
16799,CHARACTER\Broken\Male\BrokenMale.mdx,Ikan,14,0,BrokenMale
16802,Character\BloodElf\Male\BloodElfMale.mdx,Lor'themar Theron,10,0,BloodElfMale
16806,Character\Human\Male\HumanMale.mdx,Ebonlocke,1,0,HumanMale
16811,Character\Human\Male\HumanMale.mdx,Sebastian,1,0,HumanMale
16812,Character\Human\Male\HumanMale.mdx,Barnes,1,0,HumanMale
16813,Character\Human\Male\HumanMale.mdx,Wravien,1,0,HumanMale
16814,Character\Human\Male\HumanMale.mdx,Gradav,1,0,HumanMale
16815,Character\Human\Female\HumanFemale.mdx,Kamsis,1,1,HumanFemale
16816,Creature\medivh\Medivh.mdx,Echo of Medivh,-1,-1,Medivh
16817,Character\Dwarf\Male\DwarfMale.mdx,Festival Loremaster,3,0,DwarfMale
16818,Character\Scourge\Male\ScourgeMale.mdx,Festival Talespinner,5,0,ScourgeMale
16819,Character\Human\Male\HumanMale.mdx,Force Commander Danath Trollbane,1,0,HumanMale
16820,Character\Human\Female\HumanFemale.mdx,Lieutenant Amadi,1,1,HumanFemale
16822,Character\Dwarf\Female\DwarfFemale.mdx,Flightmaster Krill Bitterhue,3,1,DwarfFemale
16823,Character\Dwarf\Male\DwarfMale.mdx,Humphry,3,0,DwarfMale
16824,Character\Dwarf\Female\DwarfFemale.mdx,Master Sergeant Lorin Thalmerok,3,1,DwarfFemale
16825,Character\Human\Male\HumanMale.mdx,Father Malgor Devidicus,1,0,HumanMale
16826,Character\Human\Male\HumanMale.mdx,Sid Limbardi,1,0,HumanMale
16827,Character\Human\Male\HumanMale.mdx,Honor Guard Wesilow,1,0,HumanMale
16829,Character\Gnome\Female\GnomeFemale.mdx,Magus Zabraxis,7,1,GnomeFemale
16830,Character\Human\Male\HumanMale.mdx,Field Commander Romus,1,0,HumanMale
16832,Character\Dwarf\Male\DwarfMale.mdx,Prospector Murantus,3,0,DwarfMale
16833,CHARACTER\Broken\Male\BrokenMale.mdx,Makuru,14,0,BrokenMale
16834,Character\Draenei\Male\DraeneiMale.mdx,Anchorite Obadei,11,0,DraeneiMale
16837,Character\Dwarf\Male\DwarfMale.mdx,Foreman Biggums,3,0,DwarfMale
16839,Character\Draenei\Male\DraeneiMale.mdx,Warp-Scryer Kryv,11,0,DraeneiMale
16841,Character\Human\Male\HumanMale.mdx,Watch Commander Relthorn Netherwane,1,0,HumanMale
16845,Character\Orc\Male\OrcMale.mdx,Gorkan Bloodfist,2,0,OrcMale
16848,Character\Orc\Male\OrcMale.mdx,Provisioner Braknar,2,0,OrcMale
16850,Character\Dwarf\Male\DwarfMale.mdx,Gremni Longbeard,3,0,DwarfMale
16851,Character\Dwarf\Male\DwarfMale.mdx,Mirren Longbeard,3,0,DwarfMale
16852,Character\Draenei\Male\DraeneiMale.mdx,Sedai's Corpse,11,0,DraeneiMale
16856,Character\Human\Male\HumanMale.mdx,Caretaker Dilandrus,1,0,HumanMale
16858,Character\Orc\Male\OrcMale.mdx,Grelag,2,0,OrcMale
16862,Character\BloodElf\Female\BloodElfFemale.mdx,Silanna,10,1,BloodElfFemale
16885,Character\NightElf\Female\NightElfFemale.mdx,Amythiel Mistwalker,4,1,NightElfFemale
16886,Character\BloodElf\Male\BloodElfMale.mdx,Arator the Redeemer,10,0,BloodElfMale
16888,Character\Tauren\Male\TaurenMale.mdx,Mahuram Stouthoof,6,0,TaurenMale
16915,Character\Goblin\Male\GoblinMale.mdx,Foreman Razelcraz,9,0,GoblinMale
16924,Character\BloodElf\Male\BloodElfMale.mdx,Sergeant Kan'ren,10,0,BloodElfMale
16991,Character\Tauren\Female\TaurenFemale.mdx,Thiah Redmane,6,1,TaurenFemale
16993,Character\BloodElf\Female\BloodElfFemale.mdx,Wounded Blood Elf Pilgrim,10,1,BloodElfFemale
16999,Creature\HumanMalePirateSwashbuckler\HumanMalePirateSwashbuckler.mdx,Johnny McWeaksauce,1,0,HumanMalePirateSwashbuckler
17002,Character\Scourge\Female\ScourgeFemale.mdx,"Angela ""The Claw"" Kestrel",5,1,ScourgeFemale
17005,Character\BloodElf\Male\BloodElfMale.mdx,Duelist Larenis,10,0,BloodElfMale
17006,Character\Draenei\Female\DraeneiFemale.mdx,Elsaana,11,1,DraeneiFemale
17015,Character\BloodElf\Male\BloodElfMale.mdx,Taleris Dawngazer,10,0,BloodElfMale
17046,Character\BloodElf\Female\BloodElfFemale.mdx,Pilgrim Gal'ressa,10,1,BloodElfFemale
17056,Character\BloodElf\Female\BloodElfFemale.mdx,Eversong Partygoer,10,1,BloodElfFemale
17056,Character\BloodElf\Male\BloodElfMale.mdx,Eversong Partygoer,10,0,BloodElfMale
17062,Character\Orc\Male\OrcMale.mdx,Fel Orc Corpse,2,0,OrcMale
17069,Character\Dwarf\Male\DwarfMale.mdx,Emmisary Whitebeard,3,0,DwarfMale
17069,Character\Dwarf\Male\DwarfMale.mdx,Emissary Whitebeard,3,0,DwarfMale
17071,Character\Draenei\Female\DraeneiFemale.mdx,Technician Zhanaa,11,1,DraeneiFemale
17072,Character\Orc\Male\OrcMale.mdx,Emmisary Gormok,2,0,OrcMale
17072,Character\Orc\Male\OrcMale.mdx,Emissary Gormok,2,0,OrcMale
17073,Character\Draenei\Male\DraeneiMale.mdx,Draenei Mourner,11,0,DraeneiMale
17076,Character\BloodElf\Female\BloodElfFemale.mdx,Lady Liadrin,10,1,BloodElfFemale
17079,Character\Orc\Female\OrcFemale.mdx,General Kirika,2,1,OrcFemale
17080,Character\Dwarf\Male\DwarfMale.mdx,Marshal Bluewall,3,0,DwarfMale
17081,Character\Orc\Male\OrcMale.mdx,Scout Bloodfist,2,0,OrcMale
17082,Character\Dwarf\Male\DwarfMale.mdx,Rifleman Torrig,3,0,DwarfMale
17085,Creature\AirElemental\AirElemental.mdx,Aeranas,-1,-1,AirElemental
17087,Creature\ElementalEarth\ElementalEarth.mdx,Spirit of the Vale,-1,-1,ElementalEarth
17088,Character\BloodElf\Male\BloodElfMale.mdx,Shadowy Summoner,10,0,BloodElfMale
17088,Character\Gnome\Male\GnomeMale.mdx,Shadowy Summoner,7,0,GnomeMale
17088,Character\BloodElf\Female\BloodElfFemale.mdx,Shadowy Summoner,10,1,BloodElfFemale
17088,Character\Gnome\Female\GnomeFemale.mdx,Shadowy Summoner,7,1,GnomeFemale
17089,CHARACTER\Broken\Male\BrokenMale.mdx,Firmanvaar,14,0,BrokenMale
17092,Character\BloodElf\Female\BloodElfFemale.mdx,Advisor Duskingdawn,10,1,BloodElfFemale
17093,Character\BloodElf\Female\BloodElfFemale.mdx,Magistrix Elosai,10,1,BloodElfFemale
17094,Character\BloodElf\Male\BloodElfMale.mdx,Nemeth Hawkeye,10,0,BloodElfMale
17095,Character\BloodElf\Male\BloodElfMale.mdx,Balandar Brightstar,10,0,BloodElfMale
17097,Character\BloodElf\Male\BloodElfMale.mdx,Advisor Sarophas,10,0,BloodElfMale
17098,Character\BloodElf\Female\BloodElfFemale.mdx,Ambassador Dawnsinger,10,1,BloodElfFemale
17099,Character\BloodElf\Male\BloodElfMale.mdx,Mehlar Dawnblade,10,0,BloodElfMale
17100,Character\BloodElf\Male\BloodElfMale.mdx,Advisor Sunsworn,10,0,BloodElfMale
17101,Character\Draenei\Female\DraeneiFemale.mdx,Diktynna,11,1,DraeneiFemale
17103,Character\Draenei\Male\DraeneiMale.mdx,Emissary Taluun,11,0,DraeneiMale
17104,Character\Draenei\Male\DraeneiMale.mdx,Anchorite Delan,11,0,DraeneiMale
17105,Character\Draenei\Female\DraeneiFemale.mdx,Emissary Valustraa,11,1,DraeneiFemale
17106,Character\Draenei\Female\DraeneiFemale.mdx,Vindicator Palanaar,11,1,DraeneiFemale
17109,Character\BloodElf\Female\BloodElfFemale.mdx,Cersei Dusksinger,10,1,BloodElfFemale
17110,Character\Draenei\Male\DraeneiMale.mdx,Acteon,11,0,DraeneiMale
17114,Creature\furbolg\Furbolg.mdx,Arugoo of the Stillpine,-1,-1,Furbolg
17116,Character\Draenei\Male\DraeneiMale.mdx,Exarch Menelaous,11,0,DraeneiMale
17117,Character\NightElf\Female\NightElfFemale.mdx,Injured Night Elf Priestess,4,1,NightElfFemale
17119,Character\BloodElf\Female\BloodElfFemale.mdx,Ithania,10,1,BloodElfFemale
17120,Character\Draenei\Male\DraeneiMale.mdx,Behomat,11,0,DraeneiMale
17121,Character\Draenei\Male\DraeneiMale.mdx,Kavaan,11,0,DraeneiMale
17122,Character\Draenei\Male\DraeneiMale.mdx,Vord,11,0,DraeneiMale
17123,Character\Orc\Female\OrcFemale.mdx,Earthcaller Ryga,2,1,OrcFemale
17127,Character\Draenei\Male\DraeneiMale.mdx,Anchorite Avuun,11,0,DraeneiMale
17204,CHARACTER\Broken\Male\BrokenMale.mdx,Farseer Nobundo,14,0,BrokenMale
17205,Creature\FireElemental\FireElemental.mdx,Temper,-1,-1,FireElemental
17209,Character\Human\Male\HumanMale.mdx,William Kielar,1,0,HumanMale
17211,Character\Human\Male\HumanMale.mdx,Human Footman,1,0,HumanMale
17212,CHARACTER\Broken\Male\BrokenMale.mdx,Tuluun,14,0,BrokenMale
17214,Character\Draenei\Female\DraeneiFemale.mdx,Anchorite Fateema,11,1,DraeneiFemale
17215,Character\Draenei\Male\DraeneiMale.mdx,Daedal,11,0,DraeneiMale
17218,Character\Draenei\Male\DraeneiMale.mdx,Huraan,11,0,DraeneiMale
17219,Character\Draenei\Female\DraeneiFemale.mdx,Sulaa,11,1,DraeneiFemale
17222,Character\Draenei\Male\DraeneiMale.mdx,Artificer Daelo,11,0,DraeneiMale
17223,Character\Draenei\Male\DraeneiMale.mdx,Ambassador Rualeth,11,0,DraeneiMale
17224,Character\BloodElf\Male\BloodElfMale.mdx,Keltus Darkleaf,10,0,BloodElfMale
17226,Character\BloodElf\Female\BloodElfFemale.mdx,Viera Sunwhisper,10,1,BloodElfFemale
17228,Character\Draenei\Male\DraeneiMale.mdx,Draenei Artificer,11,0,DraeneiMale
17228,Character\Draenei\Female\DraeneiFemale.mdx,Draenei Artificer,11,1,DraeneiFemale
17232,Character\Draenei\Male\DraeneiMale.mdx,Cryptographer Aurren,11,0,DraeneiMale
17238,Character\Draenei\Male\DraeneiMale.mdx,Anchorite Truuen,11,0,DraeneiMale
17240,Character\Human\Male\HumanMale.mdx,Admiral Odesyus,1,0,HumanMale
17241,Character\NightElf\Female\NightElfFemale.mdx,Priestess Kyleen Il'dinare,4,1,NightElfFemale
17242,Character\Dwarf\Male\DwarfMale.mdx,Archaeologist Adamant Ironheart,3,0,DwarfMale
17243,Character\Gnome\Male\GnomeMale.mdx,"Engineer ""Spark"" Overgrind",7,0,GnomeMale
17245,Character\Dwarf\Female\DwarfFemale.mdx,Blacksmith Calypso,3,1,DwarfFemale
17246,Character\Human\Male\HumanMale.mdx,"""Cookie"" McWeaksauce",1,0,HumanMale
17249,Creature\Landro\Landro.mdx,Landro Longshot,-1,-1,Landro
17275,Creature\WATERELEMENTAL\WaterElemental.mdx,Aqueous,-1,-1,WaterElemental
17287,Character\NightElf\Female\NightElfFemale.mdx,Sentinel Luciel Starwhisper,4,1,NightElfFemale
17288,Character\Gnome\Male\GnomeMale.mdx,Randy Whizzlesprocket,7,0,GnomeMale
17290,Character\Human\Female\HumanFemale.mdx,Captain Alina,1,1,HumanFemale
17291,Character\Draenei\Male\DraeneiMale.mdx,Architect Nemos,11,0,DraeneiMale
17294,Character\Orc\Female\OrcFemale.mdx,Drisella,2,1,OrcFemale
17296,Character\Orc\Male\OrcMale.mdx,Captain Boneshatter,2,0,OrcMale
17303,Character\Draenei\Male\DraeneiMale.mdx,Vindicator Vedaar,11,0,DraeneiMale
17310,Creature\AncientOfWar\AncientofWar.mdx,Gnarl,-1,-1,AncientofWar
17311,Character\NightElf\Male\NightElfMale.mdx,Cowlen,4,0,NightElfMale
17312,Character\NightElf\Female\NightElfFemale.mdx,Magwin,4,1,NightElfFemale
17355,Character\Orc\Female\OrcFemale.mdx,Valusha,2,1,OrcFemale
17360,Creature\Spells\EarthElementalTotem.mdx,Totem of Akida,-1,-1,EarthElementalTotem
17361,Creature\SPELLS\AirElementalTotem.mdx,Totem of Coo,-1,-1,AirElementalTotem
17362,Creature\SPELLS\Serpent_Totem.mdx,Totem of Tikti,-1,-1,Serpent_Totem
17363,Creature\SPELLS\ManaTotem.mdx,Totem of Yor,-1,-1,ManaTotem
17364,Creature\SPELLS\InvisibilityTotem.mdx,Totem of Vark,-1,-1,InvisibilityTotem
17406,Character\Draenei\Male\DraeneiMale.mdx,Artificer,11,0,DraeneiMale
17406,Character\Draenei\Female\DraeneiFemale.mdx,Artificer,11,1,DraeneiFemale
17421,Character\Gnome\Male\GnomeMale.mdx,Clopper Wizbang,7,0,GnomeMale
17423,Character\Draenei\Male\DraeneiMale.mdx,Harbinger Mikolaas,11,0,DraeneiMale
17424,Character\Draenei\Male\DraeneiMale.mdx,Anchorite Paetheus,11,0,DraeneiMale
17431,Character\Draenei\Female\DraeneiFemale.mdx,Velaada,11,1,DraeneiFemale
17433,Character\Draenei\Female\DraeneiFemale.mdx,Vindicator Aalesia,11,1,DraeneiFemale
17434,Character\Draenei\Female\DraeneiFemale.mdx,Morae,11,1,DraeneiFemale
17435,Creature\AirElemental\AirElemental.mdx,Susurrus,-1,-1,AirElemental
17440,Creature\furbolg\Furbolg.mdx,High Chief Stillpine,-1,-1,Furbolg
17441,Creature\furbolg\Furbolg.mdx,Gurf,-1,-1,Furbolg
17442,Creature\furbolg\Furbolg.mdx,Moordo,-1,-1,Furbolg
17443,Creature\furbolg\Furbolg.mdx,Kurz the Revelator,-1,-1,Furbolg
17445,Creature\furbolg\Furbolg.mdx,Stillpine the Younger,-1,-1,Furbolg
17446,Creature\furbolg\Furbolg.mdx,Parkat Steelfur,-1,-1,Furbolg
17468,Creature\Velen\Velen.mdx,Prophet Velen,-1,-1,Velen
17469,Character\Orc\Male\OrcMale.mdx,Orc Grunt,2,0,OrcMale
17479,Character\Dwarf\Male\DwarfMale.mdx,Gunny,3,0,DwarfMale
17480,Character\Draenei\Female\DraeneiFemale.mdx,Ruada,11,1,DraeneiFemale
17481,Character\Draenei\Male\DraeneiMale.mdx,Semid,11,0,DraeneiMale
17482,Character\Draenei\Male\DraeneiMale.mdx,Guvan,11,0,DraeneiMale
17483,Character\Draenei\Female\DraeneiFemale.mdx,Tullas,11,1,DraeneiFemale
17484,Character\Draenei\Male\DraeneiMale.mdx,Buruk,11,0,DraeneiMale
17487,Character\Human\Female\HumanFemale.mdx,Erin Kelly,1,1,HumanFemale
17488,Character\Draenei\Female\DraeneiFemale.mdx,Dulvi,11,1,DraeneiFemale
17493,Character\Orc\Male\OrcMale.mdx,Stone Guard Stok'ton,2,0,OrcMale
